x-axis,2
second,Volt
-5.000000000000e-002, 1.18090e-001
-4.998697916687e-002, 1.17588e-001
-4.997395833375e-002, 1.18090e-001
-4.996093750062e-002, 1.17588e-001
-4.994791666750e-002, 1.17588e-001
-4.993489583437e-002, 1.17588e-001
-4.992187500125e-002, 1.17588e-001
-4.990885416812e-002, 1.17588e-001
-4.989583333500e-002, 1.17588e-001
-4.988281250187e-002, 1.14070e-001
-4.986979166875e-002, 1.12060e-001
-4.985677083562e-002, 1.12563e-001
-4.984375000250e-002, 1.12563e-001
-4.983072916937e-002, 1.12563e-001
-4.981770833625e-002, 1.12563e-001
-4.980468750312e-002, 1.12060e-001
-4.979166667000e-002, 1.12060e-001
-4.977864583687e-002, 1.12060e-001
-4.976562500375e-002, 1.12060e-001
-4.975260417062e-002, 1.12060e-001
-4.973958333750e-002, 1.11558e-001
-4.972656250437e-002, 1.11558e-001
-4.971354167125e-002, 1.11055e-001
-4.970052083812e-002, 1.10050e-001
-4.968750000500e-002, 1.10050e-001
-4.967447917187e-002, 1.10050e-001
-4.966145833875e-002, 1.09548e-001
-4.964843750562e-002, 1.09548e-001
-4.963541667250e-002, 1.10050e-001
-4.962239583937e-002, 1.10050e-001
-4.960937500625e-002, 1.10050e-001
-4.959635417312e-002, 1.09548e-001
-4.958333334000e-002, 1.09548e-001
-4.957031250687e-002, 1.09548e-001
-4.955729167375e-002, 1.09548e-001
-4.954427084062e-002, 1.09548e-001
-4.953125000750e-002, 1.09045e-001
-4.951822917437e-002, 1.09045e-001
-4.950520834125e-002, 1.09045e-001
-4.949218750812e-002, 1.09045e-001
-4.947916667500e-002, 1.08543e-001
-4.946614584187e-002, 1.08543e-001
-4.945312500875e-002, 1.08040e-001
-4.944010417562e-002, 1.08040e-001
-4.942708334250e-002, 1.08543e-001
-4.941406250937e-002, 1.08040e-001
-4.940104167625e-002, 1.10050e-001
-4.938802084312e-002, 1.13568e-001
-4.937500001000e-002, 1.13568e-001
-4.936197917687e-002, 1.13568e-001
-4.934895834375e-002, 1.13568e-001
-4.933593751062e-002, 1.13568e-001
-4.932291667750e-002, 1.13568e-001
-4.930989584437e-002, 1.14070e-001
-4.929687501125e-002, 1.14070e-001
-4.928385417812e-002, 1.13568e-001
-4.927083334500e-002, 1.13568e-001
-4.925781251187e-002, 1.13568e-001
-4.924479167875e-002, 1.13568e-001
-4.923177084562e-002, 1.14070e-001
-4.921875001250e-002, 1.14070e-001
-4.920572917937e-002, 1.13568e-001
-4.919270834625e-002, 1.13568e-001
-4.917968751312e-002, 1.13065e-001
-4.916666668000e-002, 1.13065e-001
-4.915364584687e-002, 1.13065e-001
-4.914062501375e-002, 1.12563e-001
-4.912760418062e-002, 1.12563e-001
-4.911458334750e-002, 1.12060e-001
-4.910156251437e-002, 1.12060e-001
-4.908854168125e-002, 1.12060e-001
-4.907552084812e-002, 1.11558e-001
-4.906250001500e-002, 1.12060e-001
-4.904947918187e-002, 1.12060e-001
-4.903645834875e-002, 1.12060e-001
-4.902343751562e-002, 1.12060e-001
-4.901041668250e-002, 1.12060e-001
-4.899739584937e-002, 1.12060e-001
-4.898437501625e-002, 1.12060e-001
-4.897135418312e-002, 1.11558e-001
-4.895833335000e-002, 1.11558e-001
-4.894531251687e-002, 1.11558e-001
-4.893229168375e-002, 1.11558e-001
-4.891927085062e-002, 1.09045e-001
-4.890625001750e-002, 1.05528e-001
-4.889322918437e-002, 1.05025e-001
-4.888020835125e-002, 1.05025e-001
-4.886718751812e-002, 1.04523e-001
-4.885416668500e-002, 1.04523e-001
-4.884114585187e-002, 1.04523e-001
-4.882812501875e-002, 1.04020e-001
-4.881510418562e-002, 1.04020e-001
-4.880208335250e-002, 1.04020e-001
-4.878906251937e-002, 1.03518e-001
-4.877604168625e-002, 1.03015e-001
-4.876302085312e-002, 1.03015e-001
-4.875000002000e-002, 1.03015e-001
-4.873697918687e-002, 1.03015e-001
-4.872395835375e-002, 1.03015e-001
-4.871093752062e-002, 1.03015e-001
-4.869791668750e-002, 1.03015e-001
-4.868489585437e-002, 1.03015e-001
-4.867187502125e-002, 1.02513e-001
-4.865885418812e-002, 1.02513e-001
-4.864583335500e-002, 1.02010e-001
-4.863281252187e-002, 1.02010e-001
-4.861979168875e-002, 1.02010e-001
-4.860677085562e-002, 1.01508e-001
-4.859375002250e-002, 1.01508e-001
-4.858072918937e-002, 1.01508e-001
-4.856770835625e-002, 1.01005e-001
-4.855468752312e-002, 1.00503e-001
-4.854166669000e-002, 1.00000e-001
-4.852864585687e-002, 1.00000e-001
-4.851562502375e-002, 1.00000e-001
-4.850260419062e-002, 9.94975e-002
-4.848958335750e-002, 9.94975e-002
-4.847656252437e-002, 9.89950e-002
-4.846354169125e-002, 9.89950e-002
-4.845052085812e-002, 9.89950e-002
-4.843750002500e-002, 9.89950e-002
-4.842447919187e-002, 1.04020e-001
