x-axis,1
second,Volt
-0.00250006435156,1.59045
-0.00249996435156,1.59045
-0.00249986435156,1.59045
-0.00249976435156,1.58543
-0.00249966435156,1.59548
-0.00249956435156,1.58794
-0.00249946435156,1.59045
-0.00249936435156,1.59548
-0.00249926435156,1.58794
-0.00249916435156,1.59045
-0.00249906435156,1.59296
-0.00249896435156,1.59296
-0.00249886435156,1.58543
-0.00249876435156,1.59045
-0.00249866435156,1.58543
-0.00249856435156,1.5804
-0.00249846435156,1.59045
-0.00249836435156,1.59296
-0.00249826435156,1.58543
-0.00249816435156,1.5804
-0.00249806435156,1.5804
-0.00249796435156,1.58291
-0.00249786435156,1.58794
-0.00249776435156,1.59045
-0.00249766435156,1.58794
-0.00249756435156,1.58543
-0.00249746435156,1.58543
-0.00249736435156,1.58543
-0.00249726435156,1.58543
-0.00249716435156,1.58543
-0.00249706435156,1.58543
-0.00249696435156,1.5804
-0.00249686435156,1.57286
-0.00249676435156,1.58543
-0.00249666435156,1.58291
-0.00249656435156,1.58291
-0.00249646435156,1.58543
-0.00249636435156,1.59045
-0.00249626435156,1.58543
-0.00249616435156,1.57789
-0.00249606435156,1.58291
-0.00249596435156,1.5804
-0.00249586435156,1.58291
-0.00249576435156,1.5804
-0.00249566435156,1.57538
-0.00249556435156,1.58291
-0.00249546435156,1.58543
-0.00249536435156,1.58543
-0.00249526435156,1.57789
-0.00249516435156,1.5804
-0.00249506435156,1.57789
-0.00249496435156,1.57789
-0.00249486435156,1.57789
-0.00249476435156,1.58291
-0.00249466435156,1.57286
-0.00249456435156,1.57789
-0.00249446435156,1.57789
-0.00249436435156,1.5804
-0.00249426435156,1.5804
-0.00249416435156,1.57538
-0.00249406435156,1.57538
-0.00249396435156,1.57789
-0.00249386435156,1.5804
-0.00249376435156,1.58291
-0.00249366435156,1.57789
-0.00249356435156,1.57789
-0.00249346435156,1.5804
-0.00249336435156,1.5804
-0.00249326435156,1.57789
-0.00249316435156,1.57789
-0.00249306435156,1.57286
-0.00249296435156,1.57538
-0.00249286435156,1.57286
-0.00249276435156,1.57538
-0.00249266435156,1.57538
-0.00249256435156,1.57286
-0.00249246435156,1.57286
-0.00249236435156,1.57789
-0.00249226435156,1.57035
-0.00249216435156,1.57538
-0.00249206435156,1.57538
-0.00249196435156,1.57789
-0.00249186435156,1.57286
-0.00249176435156,1.57035
-0.00249166435156,1.57789
-0.00249156435156,1.57286
-0.00249146435156,1.57286
-0.00249136435156,1.57286
-0.00249126435156,1.56784
-0.00249116435156,1.56784
-0.00249106435156,1.57035
-0.00249096435156,1.56784
-0.00249086435156,1.56533
-0.00249076435156,1.57286
-0.00249066435156,1.57035
-0.00249056435156,1.57286
-0.00249046435156,1.57035
-0.00249036435156,1.57286
-0.00249026435156,1.56784
-0.00249016435156,1.56784
-0.00249006435156,1.56533
-0.00248996435156,1.57035
-0.00248986435156,1.56784
-0.00248976435156,1.56784
-0.00248966435156,1.57286
-0.00248956435156,1.56533
-0.00248946435156,1.56533
-0.00248936435156,1.56533
-0.00248926435156,1.56281
-0.00248916435156,1.57035
-0.00248906435156,1.56533
-0.00248896435156,1.56533
-0.00248886435156,1.56784
-0.00248876435156,1.56533
-0.00248866435156,1.56533
-0.00248856435156,1.5603
-0.00248846435156,1.56784
-0.00248836435156,1.56784
-0.00248826435156,1.56281
-0.00248816435156,1.5603
-0.00248806435156,1.56784
-0.00248796435156,1.55779
-0.00248786435156,1.56281
-0.00248776435156,1.56533
-0.00248766435156,1.56533
-0.00248756435156,1.56281
-0.00248746435156,1.56281
-0.00248736435156,1.56784
-0.00248726435156,1.56533
-0.00248716435156,1.56784
-0.00248706435156,1.56533
-0.00248696435156,1.5603
-0.00248686435156,1.5603
-0.00248676435156,1.5603
-0.00248666435156,1.56281
-0.00248656435156,1.55779
-0.00248646435156,1.56533
-0.00248636435156,1.56533
-0.00248626435156,1.56533
-0.00248616435156,1.55528
-0.00248606435156,1.55779
-0.00248596435156,1.56533
-0.00248586435156,1.56281
-0.00248576435156,1.55779
-0.00248566435156,1.5603
-0.00248556435156,1.55779
-0.00248546435156,1.5603
-0.00248536435156,1.55528
-0.00248526435156,1.55528
-0.00248516435156,1.55528
-0.00248506435156,1.55779
-0.00248496435156,1.55528
-0.00248486435156,1.55528
-0.00248476435156,1.55528
-0.00248466435156,1.55528
-0.00248456435156,1.55276
-0.00248446435156,1.55528
-0.00248436435156,1.55779
-0.00248426435156,1.55528
-0.00248416435156,1.55276
-0.00248406435156,1.55276
-0.00248396435156,1.55528
-0.00248386435156,1.55528
-0.00248376435156,1.55528
-0.00248366435156,1.5603
-0.00248356435156,1.55025
-0.00248346435156,1.55528
-0.00248336435156,1.55528
-0.00248326435156,1.5603
-0.00248316435156,1.55276
-0.00248306435156,1.55528
-0.00248296435156,1.55276
-0.00248286435156,1.55528
-0.00248276435156,1.55779
-0.00248266435156,1.55528
-0.00248256435156,1.55528
-0.00248246435156,1.54523
-0.00248236435156,1.55276
-0.00248226435156,1.55025
-0.00248216435156,1.55276
-0.00248206435156,1.55779
-0.00248196435156,1.55276
-0.00248186435156,1.55025
-0.00248176435156,1.55528
-0.00248166435156,1.55276
-0.00248156435156,1.55276
-0.00248146435156,1.55025
-0.00248136435156,1.55025
-0.00248126435156,1.55528
-0.00248116435156,1.55025
-0.00248106435156,1.54523
-0.00248096435156,1.54774
-0.00248086435156,1.54774
-0.00248076435156,1.55276
-0.00248066435156,1.55528
-0.00248056435156,1.55528
-0.00248046435156,1.54774
-0.00248036435156,1.55528
-0.00248026435156,1.54774
-0.00248016435156,1.54271
-0.00248006435156,1.54774
-0.00247996435156,1.55025
-0.00247986435156,1.54774
-0.00247976435156,1.54774
-0.00247966435156,1.54271
-0.00247956435156,1.54523
-0.00247946435156,1.54774
-0.00247936435156,1.54774
-0.00247926435156,1.55025
-0.00247916435156,1.54774
-0.00247906435156,1.54523
-0.00247896435156,1.55025
-0.00247886435156,1.54523
-0.00247876435156,1.54774
-0.00247866435156,1.54774
-0.00247856435156,1.54271
-0.00247846435156,1.54523
-0.00247836435156,1.54523
-0.00247826435156,1.55025
-0.00247816435156,1.54271
-0.00247806435156,1.54271
-0.00247796435156,1.55025
-0.00247786435156,1.54774
-0.00247776435156,1.54523
-0.00247766435156,1.54523
-0.00247756435156,1.54523
-0.00247746435156,1.5402
-0.00247736435156,1.54271
-0.00247726435156,1.54774
-0.00247716435156,1.54271
-0.00247706435156,1.54774
-0.00247696435156,1.5402
